generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,46.000000,12.120000,0.323432,0.153559,0.417778
500,48.580000,13.100000,0.183206,0.117095,0.482858
1000,41.100000,13.020000,0.110599,0.110244,0.499325
1500,36.880000,13.340000,0.065967,0.105443,0.528603
2000,40.300000,12.800000,0.040625,0.104640,0.511858
2500,45.020000,12.720000,0.031447,0.107980,0.508594
3000,35.800000,12.440000,0.019293,0.097162,0.506333
3500,44.600000,12.640000,0.018987,0.101017,0.516806
4000,38.360000,12.480000,0.019231,0.103543,0.499632
4500,32.000000,12.500000,0.012800,0.099273,0.508760
5000,39.140000,12.180000,0.013136,0.106083,0.497422
