generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,43.440000,11.740000,0.265758,0.146065,0.409646
500,39.560000,13.360000,0.155689,0.113286,0.494087
1000,43.720000,12.780000,0.106416,0.113005,0.491786
1500,44.280000,12.640000,0.066456,0.107609,0.500921
2000,42.720000,12.260000,0.045677,0.117220,0.490644
2500,40.560000,12.380000,0.022617,0.114227,0.508921
3000,37.780000,12.180000,0.009852,0.099268,0.485762
3500,39.440000,11.780000,0.003396,0.110992,0.478511
4000,41.360000,11.820000,0.000000,0.106673,0.478557
4500,36.260000,12.000000,0.000000,0.114832,0.484416
5000,35.020000,12.320000,0.000000,0.107711,0.504816
