generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.120000,11.340000,0.204586,0.145490,0.419288
500,42.000000,12.480000,0.112179,0.111089,0.471628
1000,38.760000,12.360000,0.055016,0.108258,0.479710
1500,39.620000,12.260000,0.032626,0.117753,0.481597
2000,43.120000,12.980000,0.024653,0.096596,0.525325
2500,36.440000,13.480000,0.017804,0.084671,0.544675
3000,40.820000,12.600000,0.015873,0.098104,0.499737
3500,37.140000,12.680000,0.006309,0.095942,0.505817
4000,41.980000,12.540000,0.006380,0.099198,0.496339
4500,38.040000,12.740000,0.003140,0.100719,0.517294
5000,41.440000,12.680000,0.003155,0.105120,0.517208
