generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.720000,11.860000,0.246206,0.139811,0.431332
500,38.360000,13.080000,0.146789,0.116766,0.481259
1000,40.600000,13.100000,0.094656,0.111920,0.508354
1500,38.220000,12.900000,0.058915,0.103800,0.508902
2000,37.520000,13.200000,0.030303,0.107786,0.528823
2500,36.600000,12.900000,0.015504,0.104353,0.515743
3000,39.620000,13.060000,0.003063,0.085558,0.525470
3500,43.520000,12.580000,0.003180,0.098712,0.512802
4000,43.740000,12.580000,0.003180,0.101071,0.515159
4500,42.080000,12.260000,0.000000,0.109227,0.503055
5000,44.600000,12.320000,0.000000,0.104386,0.502366
