generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.600000,12.000000,0.263333,0.137868,0.428451
500,41.080000,12.960000,0.129630,0.119459,0.487413
1000,41.120000,13.600000,0.079412,0.100617,0.524977
1500,39.460000,12.540000,0.047847,0.100537,0.489980
2000,37.900000,12.560000,0.028662,0.104985,0.505470
2500,39.380000,11.860000,0.013491,0.120317,0.478653
3000,43.560000,12.620000,0.012678,0.105195,0.518643
3500,43.480000,12.420000,0.006441,0.095868,0.507966
4000,40.840000,12.080000,0.006623,0.111649,0.485007
4500,41.460000,12.600000,0.003175,0.098422,0.511685
5000,42.860000,12.420000,0.003221,0.109934,0.504915
