generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.000000,11.980000,0.233723,0.130519,0.429861
500,41.320000,12.160000,0.121711,0.122131,0.467606
1000,40.799999,12.020000,0.066556,0.121142,0.479087
1500,35.540001,12.040000,0.046512,0.112604,0.471473
2000,44.779999,12.520000,0.031949,0.114724,0.500169
2500,44.560001,12.340000,0.009724,0.106833,0.497209
3000,38.439999,12.060000,0.000000,0.104926,0.484487
3500,40.939999,11.920000,0.000000,0.084936,0.489809
4000,40.099998,12.580000,0.000000,0.099140,0.508049
4500,38.820000,12.340000,0.000000,0.109568,0.500101
5000,32.639999,11.900000,0.000000,0.109056,0.485046
