generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.520000,12.040000,0.232558,0.134271,0.425000
500,45.860001,13.300000,0.123308,0.109043,0.500329
1000,38.419998,13.540000,0.076809,0.103862,0.533233
1500,41.400002,12.660000,0.047393,0.102295,0.493007
2000,41.700001,12.620000,0.019017,0.098924,0.513325
2500,42.939999,12.240000,0.013072,0.105376,0.491966
3000,38.220001,12.000000,0.003333,0.101393,0.495144
3500,38.080002,11.920000,0.003356,0.109265,0.480625
4000,38.220001,11.300000,0.003540,0.114162,0.455712
4500,42.139999,11.480000,0.003484,0.112796,0.463908
5000,43.840000,11.800000,0.003390,0.113845,0.476696
