generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.220001,11.680000,0.232877,0.139525,0.423121
500,46.619999,12.720000,0.132075,0.123787,0.481941
1000,41.720001,12.200000,0.098361,0.120531,0.475665
1500,46.680000,12.620000,0.053883,0.108693,0.503790
2000,43.360001,12.500000,0.025600,0.106085,0.494113
2500,36.740002,12.380000,0.012924,0.106126,0.507472
3000,39.580002,12.060000,0.003317,0.110593,0.493058
3500,41.439999,12.220000,0.000000,0.110172,0.491932
4000,37.220001,12.080000,0.000000,0.108867,0.490577
4500,42.360001,11.880000,0.000000,0.092600,0.488916
5000,43.540001,12.100000,0.000000,0.092746,0.498888
