generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.240002,11.480000,0.219512,0.145056,0.413124
500,34.639999,13.040000,0.110429,0.115453,0.507726
1000,35.720001,13.020000,0.082949,0.104413,0.508144
1500,40.759998,12.560000,0.050955,0.104785,0.501091
2000,39.220001,12.060000,0.039801,0.113494,0.484168
2500,45.060001,12.400000,0.019355,0.111679,0.501257
3000,35.080002,12.320000,0.012987,0.109864,0.504635
3500,36.360001,12.720000,0.006289,0.105516,0.518135
4000,35.060001,12.520000,0.003195,0.100652,0.507580
4500,42.040001,12.820000,0.003120,0.101174,0.515472
5000,40.139999,13.020000,0.000000,0.091719,0.524224
