generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.419998,11.940000,0.204355,0.131877,0.438523
500,41.480000,12.180000,0.134647,0.129631,0.470994
1000,39.180000,12.520000,0.083067,0.111753,0.488560
1500,38.119999,12.840000,0.046729,0.104985,0.511742
2000,42.560001,12.280000,0.026059,0.107369,0.496343
2500,43.040001,11.860000,0.010118,0.113552,0.482371
3000,39.459999,12.280000,0.006515,0.098029,0.502343
3500,39.919998,12.580000,0.003180,0.097592,0.515701
4000,40.540001,12.700000,0.000000,0.082016,0.514297
4500,35.520000,12.580000,0.000000,0.100352,0.517168
5000,36.919998,12.820000,0.000000,0.099081,0.518262
